0.7817105E+03	0.4574513E+02	0.2323000E+04	-0.8470000E+01	0.8007000E+02	0.2210500E+02
0.7743730E+03	0.3451764E+02	0.2321000E+04	-0.8780000E+01	0.7897000E+02	0.2257000E+02

0.7626617E+03	0.2810916E+02	0.2331000E+04	-0.9050000E+01	0.7760000E+02	0.2306125E+02
0.7493636E+03	0.2833264E+02	0.2335000E+04	-0.9310000E+01	0.7609000E+02	0.2357875E+02
0.7378813E+03	0.3506891E+02	0.2335000E+04	-0.9590000E+01	0.7411000E+02	0.2409250E+02
0.7314063E+03	0.4667204E+02	0.2335000E+04	-0.9770000E+01	0.7173000E+02	0.2462375E+02
0.7318837E+03	0.5992594E+02	0.2335000E+04	-0.1002000E+02	0.6932000E+02	0.2516875E+02
0.7398921E+03	0.7057588E+02	0.2335000E+04	-0.1025000E+02	0.6652000E+02	0.2577750E+02
0.7528353E+03	0.7394694E+02	0.2335000E+04	-0.1047000E+02	0.6326000E+02	0.2644875E+02
0.7647964E+03	0.6796172E+02	0.2335000E+04	-0.1072000E+02	0.5996000E+02	0.2716750E+02
0.7702470E+03	0.5565195E+02	0.2321000E+04	-0.1090000E+02	0.5683000E+02	0.2785750E+02
0.7674293E+03	0.4247485E+02	0.2323000E+04	-0.1102000E+02	0.5308000E+02	0.2848500E+02
0.7580353E+03	0.3272711E+02	0.2323000E+04	-0.1102000E+02	0.4927000E+02	0.2904125E+02
0.7449210E+03	0.2907810E+02	0.2323000E+04	-0.1102000E+02	0.4586000E+02	0.2957375E+02
0.7317234E+03	0.3246373E+02	0.2323000E+04	-0.1087000E+02	0.4149000E+02	0.3009625E+02
0.7221598E+03	0.4218582E+02	0.2323000E+04	-0.1075000E+02	0.3746000E+02	0.3063875E+02
0.7197979E+03	0.5566799E+02	0.2323000E+04	-0.1061000E+02	0.3402000E+02	0.3124250E+02
0.7261150E+03	0.6786688E+02	0.2312000E+04	-0.1052000E+02	0.3000000E+02	0.3189375E+02
0.7387838E+03	0.7321157E+02	0.2312000E+04	-0.1034000E+02	0.2656000E+02	0.3258750E+02
0.7519316E+03	0.6918726E+02	0.2313000E+04	-0.1022000E+02	0.2337000E+02	0.3328375E+02
0.7595735E+03	0.5768132E+02	0.2300000E+04	-0.9890000E+01	0.2079000E+02	0.3397125E+02
0.7582344E+03	0.4380830E+02	0.2300000E+04	-0.9460000E+01	0.1828000E+02	0.3465375E+02
0.7486790E+03	0.3352505E+02	0.2300000E+04	-0.8890000E+01	0.1582000E+02	0.3530625E+02
0.7349427E+03	0.3051362E+02	0.2288000E+04	-0.8300000E+01	0.1358000E+02	0.3591250E+02
0.7216296E+03	0.3504297E+02	0.2288000E+04	-0.7780000E+01	0.1180000E+02	0.3645625E+02
0.7115979E+03	0.4507540E+02	0.2288000E+04	-0.7260000E+01	0.1046000E+02	0.3691375E+02
0.7056628E+03	0.5796180E+02	0.2275000E+04	-0.6790000E+01	0.8660000E+01	0.3726750E+02
0.7030388E+03	0.7195540E+02	0.2276000E+04	-0.6320000E+01	0.7020000E+01	0.3751375E+02
